date,geo_value,hosps_7dav
2021-08-21,wi,0
2021-08-21,wv,0.2857143
2021-08-21,wy,0
2021-08-22,ak,1
2021-08-22,al,4
2021-08-22,ar,1.1428571
2021-08-22,az,1.5714286
2021-08-22,ca,0.5714286
2021-08-22,co,0.4285714
2021-08-22,ct,0
2021-08-22,dc,0
2021-08-22,de,0.1428571
2021-08-22,fl,5
2021-08-22,ga,2
2021-08-22,hi,0
2021-08-22,ia,0.4285714
2021-08-22,id,0.1428571
2021-08-22,il,0.5714286
2021-08-22,in,4.7142857
2021-08-22,ks,0.1428571
2021-08-22,ky,1.4285714
2021-08-22,la,0.1428571
2021-08-22,ma,0.1747925
2021-08-22,md,0.1428571
2021-08-22,me,0
2021-08-22,mi,0.2857143
2021-08-22,mn,0
2021-08-22,mo,0.8571429
2021-08-22,ms,1
2021-08-22,mt,0
2021-08-22,nc,1.2857143
2021-08-22,nd,0.2857143
2021-08-22,ne,0
2021-08-22,nh,0
2021-08-22,nj,0.7142857
2021-08-22,nm,0
2021-08-22,nv,0.2857143
2021-08-22,ny,1
2021-08-22,oh,0.5714286
2021-08-22,ok,0.5714286
2021-08-22,or,1
2021-08-22,pa,1.5714286
2021-08-22,pr,3.8571429
2021-08-22,ri,0
2021-08-22,sc,1.4285714
2021-08-22,sd,0.5714286
2021-08-22,tn,0.5714286
2021-08-22,tx,4.8571429
2021-08-22,ut,0
2021-08-22,va,2.7142857
2021-08-22,vi,0
2021-08-22,vt,0
2021-08-22,wa,0.1428571
2021-08-22,wi,0
2021-08-22,wv,0.2857143
2021-08-22,wy,0
2021-08-23,ak,1
2021-08-23,al,4.2857143
2021-08-23,ar,1
2021-08-23,as,NA
2021-08-23,az,1.4285714
2021-08-23,ca,0.8571429
2021-08-23,co,0.4285714
2021-08-23,ct,0
2021-08-23,dc,0
2021-08-23,de,0.1428571
2021-08-23,fl,4.2857143
2021-08-23,ga,1.8571429
2021-08-23,hi,0
2021-08-23,ia,0.2857143
2021-08-23,id,0.1428571
2021-08-23,il,0.2857143
2021-08-23,in,4.4285714
2021-08-23,ks,0.2857143
2021-08-23,ky,1
2021-08-23,la,0.2857143
2021-08-23,ma,0.3176496
2021-08-23,md,0.1428571
2021-08-23,me,0
2021-08-23,mi,0.4285714
2021-08-23,mn,0
2021-08-23,mo,1.1428571
2021-08-23,ms,1.1428571
2021-08-23,mt,0
2021-08-23,nc,0.8571429
2021-08-23,nd,0.4285714
2021-08-23,ne,0
2021-08-23,nh,0
2021-08-23,nj,1
2021-08-23,nm,0
2021-08-23,nv,0
2021-08-23,ny,1
2021-08-23,oh,0.5714286
2021-08-23,ok,0.4285714
2021-08-23,or,1
2021-08-23,pa,1.7142857
2021-08-23,pr,4.4285714
2021-08-23,ri,0
2021-08-23,sc,1.1428571
2021-08-23,sd,0.4285714
2021-08-23,tn,0.5714286
2021-08-23,tx,4.5714286
2021-08-23,ut,0
2021-08-23,va,2
2021-08-23,vi,0
2021-08-23,vt,0.1428571
2021-08-23,wa,0.1428571
2021-08-23,wi,0
2021-08-23,wv,0.2857143
2021-08-23,wy,0
2021-08-24,ak,1
2021-08-24,al,4.2857143
2021-08-24,ar,1
2021-08-24,as,NA
2021-08-24,az,1.2857143
2021-08-24,ca,1
2021-08-24,co,0.2857143
2021-08-24,ct,0
2021-08-24,dc,0
2021-08-24,de,0.2857143
2021-08-24,fl,4.5714286
2021-08-24,ga,1.7142857
2021-08-24,hi,0
2021-08-24,ia,0
2021-08-24,id,0
2021-08-24,il,0.1428571
2021-08-24,in,3.7142857
2021-08-24,ks,0.2857143
2021-08-24,ky,0.7142857
2021-08-24,la,0.7142857
2021-08-24,ma,0.5350978
2021-08-24,md,0.1428571
2021-08-24,me,0
2021-08-24,mi,0.4285714
2021-08-24,mn,0
2021-08-24,mo,1
2021-08-24,ms,1.4285714
2021-08-24,mt,0
2021-08-24,nc,0.7142857
2021-08-24,nd,0.5714286
2021-08-24,ne,0.1428571
2021-08-24,nh,0
2021-08-24,nj,1.2857143
2021-08-24,nm,0
2021-08-24,nv,0
2021-08-24,ny,1.1428571
2021-08-24,oh,0.5714286
2021-08-24,ok,0.8571429
2021-08-24,or,1
2021-08-24,pa,1.7142857
2021-08-24,pr,4.8571429
2021-08-24,ri,0
2021-08-24,sc,0.8571429
2021-08-24,sd,0.4285714
2021-08-24,tn,0.7142857
2021-08-24,tx,4
2021-08-24,ut,0
2021-08-24,va,1.8571429
2021-08-24,vi,0
2021-08-24,vt,0.2857143
2021-08-24,wa,0.1428571
2021-08-24,wi,0
2021-08-24,wv,0.2857143
2021-08-24,wy,0
2021-08-25,ak,1
2021-08-25,al,3.4285714
2021-08-25,ar,0.8571429
2021-08-25,as,NA
2021-08-25,az,1.2857143
2021-08-25,ca,0.8571429
2021-08-25,co,0.2857143
2021-08-25,ct,0
2021-08-25,dc,0
2021-08-25,de,0.4285714
2021-08-25,fl,4.5714286
2021-08-25,ga,1.2857143
2021-08-25,hi,0
2021-08-25,ia,0
2021-08-25,id,0
2021-08-25,il,0.1428571
2021-08-25,in,3.1428571
2021-08-25,ks,0.2857143
2021-08-25,ky,0.4285714
2021-08-25,la,1.1428571
2021-08-25,ma,0.5350978
2021-08-25,md,0.1428571
2021-08-25,me,0
2021-08-25,mi,0.2857143
2021-08-25,mn,0
2021-08-25,mo,0.8571429
2021-08-25,ms,1.7142857
2021-08-25,mt,0
2021-08-25,nc,0.7142857
2021-08-25,nd,0.4285714
2021-08-25,ne,0.1428571
2021-08-25,nh,0
2021-08-25,nj,1
2021-08-25,nm,0
2021-08-25,nv,0.5714286
2021-08-25,ny,1.1428571
2021-08-25,oh,0.7142857
2021-08-25,ok,0.8571429
2021-08-25,or,0.8571429
2021-08-25,pa,1.8571429
2021-08-25,pr,4.8571429
2021-08-25,ri,0
2021-08-25,sc,0.8571429
2021-08-25,sd,0.2857143
2021-08-25,tn,0.5714286
2021-08-25,tx,4.1428571
2021-08-25,ut,0
2021-08-25,va,1.8571429
2021-08-25,vi,0
2021-08-25,vt,0.2857143
2021-08-25,wa,0.1428571
2021-08-25,wi,0
2021-08-25,wv,0.2857143
2021-08-25,wy,0
2021-08-26,ak,1
2021-08-26,al,4
2021-08-26,ar,1.1428571
2021-08-26,as,NA
2021-08-26,az,1.2857143
2021-08-26,ca,0.8571429
2021-08-26,co,0.1428571
2021-08-26,ct,0
2021-08-26,dc,0
2021-08-26,de,0.2857143
2021-08-26,fl,4.4285714
2021-08-26,ga,1.5714286
2021-08-26,hi,0
2021-08-26,ia,0
2021-08-26,id,0
2021-08-26,il,0.1428571
2021-08-26,in,2.8571429
2021-08-26,ks,0.1428571
2021-08-26,ky,0.2857143
2021-08-26,la,1.4285714
2021-08-26,ma,0.5350978
2021-08-26,md,0.1428571
2021-08-26,me,0
2021-08-26,mi,0.4285714
2021-08-26,mn,0.2857143
2021-08-26,mo,0.7142857
2021-08-26,ms,2
2021-08-26,mt,0
2021-08-26,nc,0.7142857
2021-08-26,nd,0.4285714
2021-08-26,ne,0.1428571
2021-08-26,nh,0
2021-08-26,nj,0.8571429
2021-08-26,nm,0
2021-08-26,nv,0.5714286
2021-08-26,ny,1
2021-08-26,oh,0.5714286
2021-08-26,ok,1
2021-08-26,or,0.5714286
2021-08-26,pa,1.5714286
2021-08-26,pr,5
2021-08-26,ri,0
2021-08-26,sc,0.8571429
2021-08-26,sd,0.1428571
2021-08-26,tn,0.5714286
2021-08-26,tx,3.5714286
2021-08-26,ut,0.1428571
2021-08-26,va,1.4285714
2021-08-26,vi,0
2021-08-26,vt,0.2857143
2021-08-26,wa,0.1428571
2021-08-26,wi,0
2021-08-26,wv,0.2857143
2021-08-26,wy,0
2021-08-27,ak,1
2021-08-27,al,3.5714286
2021-08-27,ar,1
2021-08-27,as,NA
2021-08-27,az,1.4285714
2021-08-27,ca,1
2021-08-27,co,0.2857143
2021-08-27,ct,0
2021-08-27,dc,0
2021-08-27,de,0.2857143
2021-08-27,fl,4.1428571
2021-08-27,ga,1.7142857
2021-08-27,hi,0
2021-08-27,ia,0
2021-08-27,id,0
2021-08-27,il,0.1428571
2021-08-27,in,2.4285714
2021-08-27,ks,0.4285714
2021-08-27,ky,0.1428571
2021-08-27,la,1.4285714
2021-08-27,ma,0.5350978
2021-08-27,md,0.1428571
2021-08-27,me,0
2021-08-27,mi,0.2857143
2021-08-27,mn,0.2857143
2021-08-27,mo,0.5714286
2021-08-27,ms,2.4285714
2021-08-27,mt,0
2021-08-27,nc,0.5714286
2021-08-27,nd,0.4285714
2021-08-27,ne,0.1428571
2021-08-27,nh,0
2021-08-27,nj,0.8571429
2021-08-27,nm,0
2021-08-27,nv,0.7142857
2021-08-27,ny,1
2021-08-27,oh,0.4285714
2021-08-27,ok,1.1428571
2021-08-27,or,0.2857143
2021-08-27,pa,1.5714286
2021-08-27,pr,5
2021-08-27,ri,0
2021-08-27,sc,0.5714286
2021-08-27,sd,0.1428571
2021-08-27,tn,0.7142857
2021-08-27,tx,3.1428571
2021-08-27,ut,0.4285714
2021-08-27,va,1.1428571
2021-08-27,vi,0
2021-08-27,vt,0.2857143
2021-08-27,wa,0
2021-08-27,wi,0
2021-08-27,wv,0.4285714
2021-08-27,wy,0
2021-08-28,ak,1
2021-08-28,al,3.1428571
2021-08-28,ar,1
2021-08-28,as,NA
2021-08-28,az,1
2021-08-28,ca,1.1428571
2021-08-28,co,0.4285714
2021-08-28,ct,0
2021-08-28,dc,0
2021-08-28,de,0.2857143
2021-08-28,fl,3.7142857
2021-08-28,ga,1.8571429
2021-08-28,hi,0
2021-08-28,ia,0
2021-08-28,id,0
2021-08-28,il,0
2021-08-28,in,3
2021-08-28,ks,0.4285714
2021-08-28,ky,0.2857143
2021-08-28,la,1.7142857
2021-08-28,ma,0.3922406
2021-08-28,md,0
2021-08-28,me,0
2021-08-28,mi,0.4285714
2021-08-28,mn,0.2857143
2021-08-28,mo,0.4285714
2021-08-28,ms,2.7142857
2021-08-28,mt,0
2021-08-28,nc,0.5714286
2021-08-28,nd,0.4285714
2021-08-28,ne,0.1428571
2021-08-28,nh,0
2021-08-28,nj,0.7142857
2021-08-28,nm,0
2021-08-28,nv,0.7142857
2021-08-28,ny,1.1428571
2021-08-28,oh,0.4285714
2021-08-28,ok,1.4285714
2021-08-28,or,0
2021-08-28,pa,1.7142857
2021-08-28,pr,5
2021-08-28,ri,0
2021-08-28,sc,0.7142857
2021-08-28,sd,0.1428571
2021-08-28,tn,0.8571429
2021-08-28,tx,3.8571429
2021-08-28,ut,0.4285714
2021-08-28,va,1.1428571
2021-08-28,vi,0
2021-08-28,vt,0.2857143
2021-08-28,wa,0
2021-08-28,wi,0
2021-08-28,wv,0.2857143
2021-08-28,wy,0
2021-08-29,ak,1
2021-08-29,al,3.4285714
2021-08-29,ar,1
2021-08-29,as,0
2021-08-29,az,1.1428571
2021-08-29,ca,1.1428571
2021-08-29,co,0.4285714
2021-08-29,ct,0
2021-08-29,dc,0
2021-08-29,de,0.2857143
2021-08-29,fl,2.8571429
2021-08-29,ga,1.7142857
2021-08-29,hi,0
2021-08-29,ia,0
2021-08-29,id,0
2021-08-29,il,0
2021-08-29,in,3.1428571
2021-08-29,ks,0.4285714
2021-08-29,ky,0.1428571
2021-08-29,la,1.5714286
2021-08-29,ma,0.3922406
2021-08-29,md,0
2021-08-29,me,0
2021-08-29,mi,0.4285714
2021-08-29,mn,0.2857143
2021-08-29,mo,0.4285714
2021-08-29,ms,2.7142857
2021-08-29,mt,0
2021-08-29,nc,0.8571429
2021-08-29,nd,0.2857143
2021-08-29,ne,0.1428571
2021-08-29,nh,0
2021-08-29,nj,0.8571429
2021-08-29,nm,0
2021-08-29,nv,0.7142857
2021-08-29,ny,1.1428571
2021-08-29,oh,0.2857143
2021-08-29,ok,1.8571429
2021-08-29,or,0
2021-08-29,pa,2.1428571
2021-08-29,pr,4.5714286
2021-08-29,ri,0
2021-08-29,sc,0.4285714
2021-08-29,sd,0.1428571
2021-08-29,tn,0.7142857
2021-08-29,tx,4
2021-08-29,ut,0.4285714
2021-08-29,va,1.1428571
2021-08-29,vi,0
2021-08-29,vt,0.2857143
2021-08-29,wa,0
2021-08-29,wi,0
2021-08-29,wv,0.4285714
2021-08-29,wy,0
2021-08-30,ak,1
2021-08-30,al,4
2021-08-30,ar,1
2021-08-30,as,0
2021-08-30,az,1.1428571
2021-08-30,ca,0.7142857
2021-08-30,co,0.5714286
2021-08-30,ct,0
2021-08-30,dc,0
2021-08-30,de,0.2857143
2021-08-30,fl,3
2021-08-30,ga,2
2021-08-30,hi,0
2021-08-30,ia,0
2021-08-30,id,0
2021-08-30,il,0
2021-08-30,in,2.7142857
2021-08-30,ks,0.2857143
2021-08-30,ky,0.2857143
2021-08-30,la,1.7142857
2021-08-30,ma,0.3922406
2021-08-30,md,0
2021-08-30,me,0
2021-08-30,mi,0.2857143
2021-08-30,mn,0.2857143
2021-08-30,mo,0.1428571
2021-08-30,ms,2.7142857
2021-08-30,mt,0
2021-08-30,nc,1
2021-08-30,nd,0.1428571
2021-08-30,ne,0.1428571
2021-08-30,nh,0
2021-08-30,nj,0.7142857
2021-08-30,nm,0.2857143
2021-08-30,nv,0.7142857
2021-08-30,ny,1.1428571
2021-08-30,oh,0.2857143
2021-08-30,ok,2
2021-08-30,or,0
2021-08-30,pa,2.2857143
2021-08-30,pr,3.8571429
2021-08-30,ri,0
2021-08-30,sc,0.2857143
2021-08-30,sd,0.2857143
2021-08-30,tn,1
2021-08-30,tx,3.5714286
2021-08-30,ut,0.4285714
2021-08-30,va,1.5714286
2021-08-30,vi,0
2021-08-30,vt,0.1428571
2021-08-30,wa,0
2021-08-30,wi,0
2021-08-30,wv,0.4285714
2021-08-30,wy,0
2021-08-31,ak,1
2021-08-31,al,3.7142857
2021-08-31,ar,1
2021-08-31,as,0
2021-08-31,az,1.1428571
2021-08-31,ca,0.8571429
2021-08-31,co,0.7142857
2021-08-31,ct,0
2021-08-31,dc,0
2021-08-31,de,0.1428571
2021-08-31,fl,2.5714286
2021-08-31,ga,2.4285714
2021-08-31,hi,0
2021-08-31,ia,0
2021-08-31,id,0
2021-08-31,il,0.1428571
2021-08-31,in,2.5714286
2021-08-31,ks,0.4285714
2021-08-31,ky,0.2857143
2021-08-31,la,1.2857143
2021-08-31,ma,0.5022243
2021-08-31,md,0
2021-08-31,me,0
2021-08-31,mi,0.2857143
2021-08-31,mn,0.2857143
2021-08-31,mo,0.1428571
2021-08-31,ms,2.8571429
2021-08-31,mt,0
2021-08-31,nc,1.1428571
2021-08-31,nd,0.1428571
2021-08-31,ne,0
2021-08-31,nh,0
2021-08-31,nj,0.5714286
2021-08-31,nm,0.4285714
2021-08-31,nv,0.7142857
2021-08-31,ny,1
2021-08-31,oh,0.2857143
2021-08-31,ok,1.7142857
2021-08-31,or,0
2021-08-31,pa,2.7142857
2021-08-31,pr,3.8571429
2021-08-31,ri,0
2021-08-31,sc,0.2857143
2021-08-31,sd,0.1428571
2021-08-31,tn,1
2021-08-31,tx,3.7142857
2021-08-31,ut,0.4285714
2021-08-31,va,1.8571429
2021-08-31,vi,0
2021-08-31,vt,0
2021-08-31,wa,0
2021-08-31,wi,0
2021-08-31,wv,0.5714286
2021-08-31,wy,0
2021-09-01,ak,1
2021-09-01,al,4.5714286
2021-09-01,ar,1.1428571
2021-09-01,as,0
2021-09-01,az,1.2857143
2021-09-01,ca,1
2021-09-01,co,0.7142857
2021-09-01,ct,0
2021-09-01,dc,0
2021-09-01,de,0
2021-09-01,fl,2.5714286
2021-09-01,ga,3
2021-09-01,hi,0
2021-09-01,ia,0
2021-09-01,id,0
2021-09-01,il,0.1428571
2021-09-01,in,2.8571429
2021-09-01,ks,0.5714286
2021-09-01,ky,0.4285714
2021-09-01,la,1
2021-09-01,ma,0.3593672
2021-09-01,md,0
2021-09-01,me,0
2021-09-01,mi,0.4285714
2021-09-01,mn,0.2857143
2021-09-01,mo,0.2857143
2021-09-01,ms,3
2021-09-01,mt,0
2021-09-01,nc,1.2857143
2021-09-01,nd,0.2857143
2021-09-01,ne,0
2021-09-01,nh,0
2021-09-01,nj,0.5714286
2021-09-01,nm,0.4285714
2021-09-01,nv,0.1428571
2021-09-01,ny,1.1428571
2021-09-01,oh,0.1428571
2021-09-01,ok,1.7142857
2021-09-01,or,0
2021-09-01,pa,2.7142857
2021-09-01,pr,3.5714286
2021-09-01,ri,0
2021-09-01,sc,0.2857143
2021-09-01,sd,0.1428571
2021-09-01,tn,1.1428571
2021-09-01,tx,3.8571429
2021-09-01,ut,0.4285714
2021-09-01,va,1.7142857
2021-09-01,vi,0
2021-09-01,vt,0
2021-09-01,wa,0
2021-09-01,wi,0
2021-09-01,wv,0.7142857
2021-09-01,wy,0
2021-09-02,ak,1
2021-09-02,al,4.4285714
2021-09-02,ar,0.8571429
2021-09-02,as,0
2021-09-02,az,1.4285714
2021-09-02,ca,1.1428571
2021-09-02,co,0.8571429
2021-09-02,ct,0
2021-09-02,dc,0
2021-09-02,de,0
2021-09-02,fl,3
2021-09-02,ga,3.5714286
2021-09-02,hi,0
2021-09-02,ia,0
2021-09-02,id,0.1428571
2021-09-02,il,0.2857143
2021-09-02,in,3.5714286
2021-09-02,ks,1
2021-09-02,ky,0.5714286
2021-09-02,la,0.8571429
2021-09-02,ma,0.3593672
2021-09-02,md,0
2021-09-02,me,0
2021-09-02,mi,0.2857143
2021-09-02,mn,0
2021-09-02,mo,0.2857143
2021-09-02,ms,2.8571429
2021-09-02,mt,0
2021-09-02,nc,1.1428571
2021-09-02,nd,0.2857143
2021-09-02,ne,0
2021-09-02,nh,0
2021-09-02,nj,0.5714286
2021-09-02,nm,0.4285714
2021-09-02,nv,0.1428571
2021-09-02,ny,1.1428571
2021-09-02,oh,0.1428571
2021-09-02,ok,1.5714286
2021-09-02,or,0
2021-09-02,pa,3.1428571
2021-09-02,pr,3.5714286
2021-09-02,ri,0
2021-09-02,sc,0.1428571
2021-09-02,sd,0.1428571
2021-09-02,tn,1.1428571
2021-09-02,tx,4.2857143
2021-09-02,ut,0.2857143
2021-09-02,va,1.7142857
2021-09-02,vi,0
2021-09-02,vt,0
2021-09-02,wa,0
2021-09-02,wi,0
2021-09-02,wv,0.7142857
2021-09-02,wy,0
2021-09-03,ak,1
2021-09-03,al,4.4285714
2021-09-03,ar,0.7142857
2021-09-03,as,0
2021-09-03,az,1.1428571
2021-09-03,ca,0.8571429
2021-09-03,co,0.8571429
2021-09-03,ct,0
2021-09-03,dc,0
2021-09-03,de,0
2021-09-03,fl,2.8571429
2021-09-03,ga,3.7142857
2021-09-03,hi,0
2021-09-03,ia,0
2021-09-03,id,0.1428571
2021-09-03,il,0.2857143
2021-09-03,in,3.5714286
2021-09-03,ks,0.7142857
2021-09-03,ky,0.5714286
2021-09-03,la,0.8571429
2021-09-03,ma,0.3593672
2021-09-03,md,0.1428571
2021-09-03,me,0
2021-09-03,mi,0.2857143
2021-09-03,mn,0
2021-09-03,mo,0.2857143
2021-09-03,ms,2.7142857
2021-09-03,mt,0
2021-09-03,nc,1.1428571
2021-09-03,nd,0.2857143
2021-09-03,ne,0
2021-09-03,nh,0
2021-09-03,nj,0.4285714
2021-09-03,nm,0.4285714
2021-09-03,nv,0
2021-09-03,ny,1.1428571
2021-09-03,oh,0.1428571
2021-09-03,ok,1.5714286
2021-09-03,or,0
2021-09-03,pa,3.1428571
2021-09-03,pr,3.4285714
2021-09-03,ri,0
2021-09-03,sc,0.2857143
2021-09-03,sd,0.1428571
2021-09-03,tn,1.2857143
2021-09-03,tx,4.8571429
2021-09-03,ut,0.1428571
2021-09-03,va,2.1428571
2021-09-03,vi,0
2021-09-03,vt,0
2021-09-03,wa,0
2021-09-03,wi,0.1428571
2021-09-03,wv,0.5714286
2021-09-03,wy,0
2021-09-04,ak,1
2021-09-04,al,4.7142857
2021-09-04,ar,0.7142857
2021-09-04,as,0
2021-09-04,az,1.1428571
2021-09-04,ca,1
2021-09-04,co,0.7142857
2021-09-04,ct,0
2021-09-04,dc,0
2021-09-04,de,0
2021-09-04,fl,3.1428571
2021-09-04,ga,3.8571429
2021-09-04,hi,0
2021-09-04,ia,0
2021-09-04,id,0.1428571
2021-09-04,il,0.2857143
2021-09-04,in,3
2021-09-04,ks,0.8571429
2021-09-04,ky,0.5714286
2021-09-04,la,0.5714286
2021-09-04,ma,0.3593672
2021-09-04,md,0.1428571
2021-09-04,me,0
2021-09-04,mi,0.2857143
2021-09-04,mn,0
2021-09-04,mo,0.2857143
2021-09-04,ms,2.7142857
2021-09-04,mt,0
2021-09-04,nc,0.8571429
2021-09-04,nd,0.2857143
2021-09-04,ne,0
2021-09-04,nh,0
2021-09-04,nj,0.5714286
2021-09-04,nm,0.4285714
2021-09-04,nv,0
2021-09-04,ny,1.1428571
2021-09-04,oh,0.1428571
2021-09-04,ok,1.4285714
2021-09-04,or,0
2021-09-04,pa,3.2857143
2021-09-04,pr,3.2857143
2021-09-04,ri,0
2021-09-04,sc,0.1428571
2021-09-04,sd,0.1428571
2021-09-04,tn,1.1428571
2021-09-04,tx,5
2021-09-04,ut,0.2857143
2021-09-04,va,2.1428571
2021-09-04,vi,0
2021-09-04,vt,0
2021-09-04,wa,0
2021-09-04,wi,0.1428571
2021-09-04,wv,0.5714286
2021-09-04,wy,0
2021-09-05,ak,1
2021-09-05,al,4.4285714
2021-09-05,ar,0.7142857
2021-09-05,as,0
2021-09-05,az,0.8571429
2021-09-05,ca,1.5714286
2021-09-05,co,0.8571429
2021-09-05,ct,0
2021-09-05,dc,0
2021-09-05,de,0
2021-09-05,fl,3.4285714
2021-09-05,ga,4.4285714
2021-09-05,hi,0
2021-09-05,ia,0
2021-09-05,id,0.1428571
2021-09-05,il,0.2857143
2021-09-05,in,2.4285714
2021-09-05,ks,0.8571429
2021-09-05,ky,0.7142857
2021-09-05,la,0.5714286
2021-09-05,ma,0.3593672
2021-09-05,md,0.1428571
2021-09-05,me,0
2021-09-05,mi,0.2857143
2021-09-05,mn,0
2021-09-05,mo,0.1428571
2021-09-05,ms,2.4285714
2021-09-05,mt,0
2021-09-05,nc,0.7142857
2021-09-05,nd,0.2857143
2021-09-05,ne,0
2021-09-05,nh,0
2021-09-05,nj,0.4285714
2021-09-05,nm,0.4285714
2021-09-05,nv,0
2021-09-05,ny,1.1428571
2021-09-05,oh,0.1428571
2021-09-05,ok,1
2021-09-05,or,0
2021-09-05,pa,3
2021-09-05,pr,3.4285714
2021-09-05,ri,0
2021-09-05,sc,0.2857143
2021-09-05,sd,0.1428571
2021-09-05,tn,1.1428571
2021-09-05,tx,5.2857143
2021-09-05,ut,0.2857143
2021-09-05,va,2.2857143
2021-09-05,vi,0
2021-09-05,vt,0
2021-09-05,wa,0
2021-09-05,wi,0.1428571
2021-09-05,wv,0.4285714
2021-09-05,wy,0
2021-09-06,ak,1
2021-09-06,al,3.7142857
2021-09-06,ar,0.7142857
2021-09-06,as,0
2021-09-06,az,0.8571429
2021-09-06,ca,1.4285714
2021-09-06,co,0.7142857
2021-09-06,ct,0
2021-09-06,dc,0
2021-09-06,de,0
2021-09-06,fl,3.1428571
2021-09-06,ga,4.5714286
2021-09-06,hi,0
2021-09-06,ia,0.1428571
2021-09-06,id,0.1428571
2021-09-06,il,0.2857143
2021-09-06,in,2.2857143
2021-09-06,ks,0.8571429
2021-09-06,ky,0.5714286
2021-09-06,la,0.2857143
2021-09-06,ma,0.21651
2021-09-06,md,0.1428571
2021-09-06,me,0
2021-09-06,mi,0.2857143
2021-09-06,mn,0
2021-09-06,mo,0.1428571
2021-09-06,ms,2
2021-09-06,mt,0
2021-09-06,nc,0.8571429
2021-09-06,nd,0.7142857
2021-09-06,ne,0
2021-09-06,nh,0
2021-09-06,nj,0.2857143
2021-09-06,nm,0.1428571
2021-09-06,nv,0
2021-09-06,ny,1.1428571
2021-09-06,oh,0.1428571
2021-09-06,ok,1.2857143
2021-09-06,or,0
2021-09-06,pa,2.7142857
2021-09-06,pr,3.8571429
2021-09-06,ri,0
2021-09-06,sc,0.2857143
2021-09-06,sd,0
2021-09-06,tn,1
2021-09-06,tx,5.7142857
2021-09-06,ut,0.2857143
2021-09-06,va,2
2021-09-06,vi,0
2021-09-06,vt,0
2021-09-06,wa,0
2021-09-06,wi,0.1428571
2021-09-06,wv,0.4285714
2021-09-06,wy,0
2021-09-07,ak,1
2021-09-07,al,4
2021-09-07,ar,1
2021-09-07,as,0
2021-09-07,az,1
2021-09-07,ca,1.1428571
2021-09-07,co,0.5714286
2021-09-07,ct,0
2021-09-07,dc,0
2021-09-07,de,0
2021-09-07,fl,3.7142857
2021-09-07,ga,4.7142857
2021-09-07,hi,0
2021-09-07,ia,0.1428571
2021-09-07,id,0.1428571
2021-09-07,il,0.2857143
2021-09-07,in,2.8571429
2021-09-07,ks,0.7142857
2021-09-07,ky,0.7142857
2021-09-07,la,0.2857143
2021-09-07,ma,0.0830829
2021-09-07,md,0.1428571
2021-09-07,me,0
2021-09-07,mi,0.2857143
2021-09-07,mn,0
2021-09-07,mo,0.2857143
2021-09-07,ms,1.7142857
2021-09-07,mt,0
2021-09-07,nc,0.8571429
2021-09-07,nd,0.7142857
2021-09-07,ne,0
2021-09-07,nh,0
2021-09-07,nj,0.2857143
2021-09-07,nm,0
2021-09-07,nv,0
2021-09-07,ny,1.1428571
2021-09-07,oh,0.1428571
2021-09-07,ok,1.2857143
2021-09-07,or,0
2021-09-07,pa,2.7142857
2021-09-07,pr,3.4285714
2021-09-07,ri,0
2021-09-07,sc,0.5714286
2021-09-07,sd,0
2021-09-07,tn,0.8571429
2021-09-07,tx,5.1428571
2021-09-07,ut,0.2857143
2021-09-07,va,1.8571429
2021-09-07,vi,0
2021-09-07,vt,0
2021-09-07,wa,0
2021-09-07,wi,0.1428571
2021-09-07,wv,0.1428571
2021-09-07,wy,0
2021-09-08,ak,1
2021-09-08,al,3.1428571
2021-09-08,ar,0.7142857
2021-09-08,as,0
2021-09-08,az,0.7142857
2021-09-08,ca,1.1428571
2021-09-08,co,0.5714286
2021-09-08,ct,0
2021-09-08,dc,0
2021-09-08,de,0
2021-09-08,fl,3.8571429
2021-09-08,ga,4.7142857
2021-09-08,hi,0
2021-09-08,ia,0.1428571
2021-09-08,id,0.1428571
2021-09-08,il,0.5714286
2021-09-08,in,2.5714286
2021-09-08,ks,0.5714286
2021-09-08,ky,0.7142857
2021-09-08,la,0.1428571
2021-09-08,ma,0.0830829
2021-09-08,md,0.1428571
2021-09-08,me,0
2021-09-08,mi,0.1428571
2021-09-08,mn,0
2021-09-08,mo,0.1428571
2021-09-08,ms,1.2857143
2021-09-08,mt,0
2021-09-08,nc,1
2021-09-08,nd,0.7142857
2021-09-08,ne,0
2021-09-08,nh,0
2021-09-08,nj,0.2857143
2021-09-08,nm,0
2021-09-08,nv,0
2021-09-08,ny,1
2021-09-08,oh,0.1428571
2021-09-08,ok,1.1428571
2021-09-08,or,0
2021-09-08,pa,2.4285714
2021-09-08,pr,3.5714286
2021-09-08,ri,0
2021-09-08,sc,0.7142857
2021-09-08,sd,0
2021-09-08,tn,0.7142857
2021-09-08,tx,5.5714286
2021-09-08,ut,0.2857143
2021-09-08,va,1.5714286
2021-09-08,vi,0
2021-09-08,vt,0
2021-09-08,wa,0
2021-09-08,wi,0.1428571
2021-09-08,wv,0.2857143
2021-09-08,wy,0
2021-09-09,ak,1
2021-09-09,al,2.4285714
2021-09-09,ar,0.4285714
2021-09-09,as,0
2021-09-09,az,0.7142857
2021-09-09,ca,1.2857143
2021-09-09,co,0.4285714
2021-09-09,ct,0
2021-09-09,dc,0
2021-09-09,de,0
2021-09-09,fl,3.7142857
2021-09-09,ga,4
2021-09-09,hi,0
2021-09-09,ia,0.1428571
2021-09-09,id,0
