"date","rt_raw","rt_loess","incidence_raw","incidence_loess","expected_cases_raw","expected_cases_loess","obs_cases_raw","obs_cases_loess","I_trace_raw","I_trace_loess"
2022-10-27,1.2304785178669,1.20262972946336,27059,25851,275.691313453225,277.634295896065,237,239,60496.2479118613,59133.6910978775
2022-10-28,1.22140032383809,1.20259737496528,28845,27516,296.49151347762,294.858276365731,315,314,64775.834941111,62754.394355619
2022-10-29,1.20827903602426,1.20236178069738,30388,29100,318.310004779218,313.056658179384,323,318,69268.3296189328,66660.980559555
2022-10-30,1.1933253147527,1.20190963293866,32166,31064,341.136009503694,332.395498282247,380,370,73860.534552681,70817.6670824398
2022-10-31,1.17893237885269,1.20122761796811,33824,33045,364.872684364641,353.02284095418,334,323,78505.7863062703,75269.8557971479
2022-11-01,1.16763003976097,1.20030242206472,35235,34864,389.278705118691,375.036615907564,383,369,83159.1832507831,80043.7750308342
2022-11-02,1.15843001020469,1.19912073150747,36783,36919,414.099972993244,398.553192183039,425,409,87697.523805956,85034.9375051647
2022-11-03,1.1492581208036,1.19766923257536,38542,39341,438.999169112644,423.534378504262,458,442,92094.6553519607,90203.7475007928
2022-11-04,1.14111977598653,1.19593461154739,39687,41257,463.651669047214,449.829135895432,510,495,96478.343786527,95680.3571609186
2022-11-05,1.13504597235756,1.19390355470253,41445,43867,487.977236445313,477.447578962837,502,491,100719.682767805,101341.44755741
2022-11-06,1.12949469374866,1.19150560485013,43036,46421,511.921059836813,506.392223651552,523,517,104920.039681537,107276.29939806
2022-11-07,1.12333047099272,1.18869864482389,44661,49157,535.459188308956,536.656872876619,554,555,109159.518253457,113550.4029811
2022-11-08,1.11823555935099,1.1855118709393,45838,51499,558.785820876656,568.415047676856,541,550,113479.075470143,120212.910756036
2022-11-09,1.1159207164103,1.18197447951186,47709,54561,582.108696096465,601.855398391143,567,586,117687.530054442,127061.726058707
2022-11-10,1.11811628971566,1.17811566685708,49633,57553,605.373400995768,636.898322599224,620,652,121908.431324766,134173.813273506
2022-11-11,1.12831804200809,1.17396462929045,51829,60451,628.554595826561,673.412845086003,610,655,126343.134809539,141628.555547229
2022-11-12,1.14599817542994,1.16955056312748,54561,63408,652.043703385758,711.488877234762,681,742,131189.775660707,149371.464909618
2022-11-13,1.16681536994977,1.16490266468366,57849,66472,676.542944029753,751.168302199536,661,735,136693.159408023,157300.313665944
2022-11-14,1.18638033613511,1.16005013027451,61939,69962,702.981970032596,792.279714852053,717,808,143132.727222023,165373.315301642
2022-11-15,1.20027028902626,1.15502215621551,66253,73406,732.538474781377,834.612228741924,729,831,150855.558122112,173743.210856916
2022-11-16,1.21439107667249,1.14984793882217,70559,76216,766.598499073107,878.207906754965,710,817,159970.502996316,182487.36567939
2022-11-17,1.23390582198506,1.14455667441,76308,79536,806.376572748175,923.270322537843,809,926,170251.591554712,191302.012687148
2022-11-18,1.25323226271633,1.13917755929449,83057,83054,852.434400777681,969.602821201172,824,939,181891.066214915,200095.953782504
2022-11-19,1.26676068082887,1.13373978979114,89650,85831,905.192491246431,1016.71230557472,877,987,195355.913117345,208997.009140047
2022-11-20,1.26886258157174,1.12827256221546,97262,89440,965.641611754515,1064.35971955414,953,1051,210638.85568837,217827.389570452
2022-11-21,1.25728000637204,1.12280507288294,104607,93042,1034.77218705257,1112.34569906136,1007,1084,227696.044719222,226711.336933871
2022-11-22,1.23632727870767,1.1173665181091,110763,95907,1112.99212451307,1160.54878272746,1071,1118,246155.961646689,235818.398431839
2022-11-23,1.21023619178521,1.11198609420942,116633,99025,1199.86432533275,1209.18460248416,1214,1223,265051.733323085,244922.40090544
2022-11-24,1.18325073571417,1.10669299749941,122243,102400,1293.45912438421,1258.24788495301,1270,1235,283500.164030475,253859.285629801
2022-11-25,1.159623465732,1.10151642429457,127067,105339,1390.57398813238,1307.32466752303,1420,1336,301050.937697457,262714.189230412
2022-11-26,1.13232680118675,1.0960491646634,130091,107640,1487.9264304543,1356.12626111846,1428,1299,317418.087050497,271458.080052711
2022-11-27,1.09572958419746,1.08991585063187,132805,111393,1582.72308029565,1404.48409345808,1523,1348,331910.342685785,279774.911045566
2022-11-28,1.05619125016967,1.08319344145165,132135,113418,1672.16472444113,1451.95355342516,1697,1475,344153.182203403,288047.299872501
2022-11-29,1.02007885644298,1.07595889637441,130874,115751,1753.31357330906,1498.38407890332,1788,1530,353043.298942741,296044.64709755
2022-11-30,0.993764681662364,1.06828917465183,129677,118224,1822.71784994907,1543.76222727461,1773,1498,357994.04368981,303574.039630186
2022-12-01,0.976959552471855,1.06026123553559,127614,119692,1876.74286241111,1587.62746988617,1939,1645,359474.760543241,310678.5821316
2022-12-02,0.964436033910966,1.05195203827738,125682,121365,1913.46127074711,1629.53036022562,1936,1650,358228.742067899,317143.26369465
2022-12-03,0.955160749784194,1.04343854212886,123387,122572,1933.31168181915,1669.01337582206,1971,1704,355108.865020562,322918.512836031
2022-12-04,0.94809921786461,1.03479770634172,121657,124159,1938.38820261166,1705.52421814493,1851,1624,350706.491325358,327951.514748847
2022-12-05,0.94221615406648,1.02610649016763,118135,123746,1931.56164563012,1738.67695836156,1884,1693,345681.126517977,332476.375409822
2022-12-06,0.940254153823301,1.01744185285827,116175,124296,1915.83890164991,1768.39140899459,1902,1756,339801.080317386,335974.592469259
2022-12-07,0.943727068720454,1.00888075366531,114691,124449,1893.3949315263,1794.22174452006,1891,1792,333410.689579891,338446.350949505
2022-12-08,0.949755063062254,1.00050015184045,112680,123393,1865.79934055978,1815.44612303008,1858,1808,327191.713088349,340084.083741113
2022-12-09,0.955457302006625,0.992377006635348,111371,122638,1835.14583210538,1831.85509413276,1828,1824,321377.547948354,340684.410334112
2022-12-10,0.95795225600832,0.984588277301689,110169,121869,1803.5950462313,1843.28358310893,1796,1835,316125.114899545,340244.039974516
2022-12-11,0.956866776063327,0.97721092309115,109002,121117,1772.75773304938,1849.45632374433,1777,1854,311485.29543508,338998.246825301
2022-12-12,0.954760885683976,0.970321903255409,106864,119153,1743.7519307489,1850.57106277843,1809,1918,307401.402829634,337278.653375083
2022-12-13,0.953152645693325,0.963998177046143,105056,117295,1717.1041252977,1847.33847350282,1661,1789,303336.132689454,334851.070785832
2022-12-14,0.953560332046493,0.958316703715031,104423,116330,1692.33707247784,1840.16020642896,1688,1835,298982.027608621,331546.341923061
2022-12-15,0.958040479889708,0.952803755281934,102427,113295,1668.35863937366,1828.91975956145,1702,1865,294788.333029089,327814.879233146
2022-12-16,0.965936344870969,0.946970020852382,102547,111815,1644.76516430018,1813.88170710289,1581,1747,290666.856869402,323342.716781934
2022-12-17,0.974696208463721,0.940869085306557,101863,109015,1621.75883099933,1795.31991805975,1616,1789,287177.226825058,318398.548173658
2022-12-18,0.981768154545543,0.934554533524639,101941,106736,1600.03549874633,1773.36492035761,1598,1771,284431.890286098,312883.844625916
2022-12-19,0.984600132793764,0.928079950386811,101029,103511,1580.69217711324,1748.25343002271,1531,1701,282537.872615068,306918.978588696
2022-12-20,0.985748154944177,0.921498920773253,100471,100170,1564.52738739759,1720.15197286577,1603,1757,281028.901170455,300316.504638324
2022-12-21,0.988085648891844,0.914865029564148,100977,97309,1551.47013785807,1689.00105845008,1581,1725,279577.874371066,292929.730162723
2022-12-22,0.989536546984038,0.908231861639675,100494,94698,1540.7094824588,1654.46373997467,1613,1707,278496.105671943,285006.147537012
2022-12-23,0.988024711235187,0.901653001880017,100192,90558,1531.82371654752,1616.58545740638,1497,1536,277710.380294684,276991.510253308
2022-12-24,0.981473956463401,0.895182035165355,98249,87353,1524.74837031548,1576.11051572309,1515,1527,277038.316862938,268563.293120422
2022-12-25,0.967677908517652,0.888872546375871,96629,83763,1518.97443764225,1533.49837046926,1494,1616,275680.740005112,259715.663641649
2022-12-26,0.947828994224277,0.882778120391745,94836,80815,1512.99418898275,1488.68959504301,1568,1510,273265.582646874,250500.684087767
2022-12-27,0.924949262073526,0.876952342093159,90930,76643,1504.75721531647,1441.79611231019,1462,1407,269840.86908148,241280.147895416
2022-12-28,0.902060818338031,0.871448796360295,86614,73760,1492.68879843662,1393.33919623665,1534,1414,264854.171997745,231832.824960961
2022-12-29,0.882185809189022,0.866321068073333,82872,69483,1475.17886690796,1343.72178270737,1391,1352,257832.301544352,222389.666516306
2022-12-30,0.860069103234607,0.861622742112455,77971,66544,1450.24081012272,1293.18023775924,1436,1268,249101.512379759,212689.849305357
2022-12-31,0.831727509382204,0.857407403357842,72068,63349,1416.73088753797,1241.82026864212,1425,1288,238896.700541784,203001.571470526
2023-01-01,0.802091150283676,0.853728636689676,66572,59905,1374.59840127709,1189.82124482581,1347,1194,227067.877442131,193540.489890452
2023-01-02,0.77609019359911,0.850640026988139,60373,56842,1323.8833032012,1137.78362504332,1300,1109,213796.676032061,184264.582971139
2023-01-03,0.758654837872057,0.84819515913341,54775,54038,1264.71005416773,1086.21454724527,1265,1126,199257.094398423,175176.659321738
2023-01-04,0.750262719796746,0.846358179188431,50464,51223,1197.67149922928,1035.37374330058,1199,1030,183954.319613323,166393.686168209
2023-01-05,0.746999259710494,0.845030693173456,45842,48733,1124.08423263284,985.573617433402,1153,1013,168877.813572437,157971.043563702
2023-01-06,0.747206336869272,0.844172475904638,41814,45916,1046.4701240487,937.193883493444,1041,959,154550.640298454,149982.906843919
2023-01-07,0.749225818795695,0.843743302198128,38464,43568,967.90732794402,890.553739204478,1017,888,141202.21537293,142283.59254068
2023-01-08,0.751399564636344,0.843702946870081,35540,41696,890.965445879926,845.729037801168,911,840,129013.014321011,134873.258030885
2023-01-09,0.756644491317553,0.844011184736647,32485,38986,817.578983464103,802.66307924502,862,836,118106.266545519,127957.576535694
2023-01-10,0.767103579752385,0.844627790613982,30174,37137,749.158097345514,761.525453079421,709,761,108292.927849377,121303.158657073
2023-01-11,0.779957773432513,0.845512539318236,28421,35328,686.374416595548,722.336212253186,670,736,99508.928857103,114931.157097357
2023-01-12,0.792388008816127,0.846625205665562,26467,33353,629.344025818511,684.911574338377,628,718,91853.7448535471,108931.787449035
