fips,date,beta_est,beta_est_smooth,beta_covidestim,beta_covidestim_smooth,beta_wt,beta_wt_smooth,region_name,county_name
04013,2021-05-29,0.3961815644090195,0.397776344285431,0.3989333064102155,0.4022426147750025,0.39907354705988446,0.40291090112600225,Phoenix,Maricopa
04013,2021-05-30,0.3927395144627547,0.3967455559227727,0.3970711544677474,0.4019078412006063,0.39748799804095375,0.40268156638625385,Phoenix,Maricopa
04013,2021-05-31,0.389375103298468,0.395828002029053,0.3952905110593436,0.4016547291696724,0.3959782206592133,0.4025329171933306,Phoenix,Maricopa
04013,2021-06-01,0.38612024753873597,0.3950377793621944,0.39361057242658337,0.4014912842539069,0.39456328314028,0.4024719334092493,Phoenix,Maricopa
04013,2021-06-02,0.3830054392683588,0.39438886382049937,0.3920494120453095,0.40142534629348814,0.39326144875661034,0.40250541332670053,Phoenix,Maricopa
04013,2021-06-03,0.380060307977671,0.39389523130227017,0.39062377087175,0.40146475512859386,0.3920906578859925,0.40264015523837526,Phoenix,Maricopa
04013,2021-06-04,0.3773138169903504,0.39357085770580874,0.3893501815595296,0.401617350599402,0.39106953853136794,0.4028829574369642,Phoenix,Maricopa
04013,2021-06-05,0.3747944274055371,0.3934289409512389,0.3882451103567683,0.4018903937854428,0.39021580610681417,0.4032400632747526,Phoenix,Maricopa
04013,2021-06-06,0.3725300313879873,0.3934795670459701,0.38732502273959823,0.4022888307236564,0.38954689657224073,0.4037154963424026,Phoenix,Maricopa
04013,2021-06-07,0.37054788981709,0.3937320440192332,0.3866060979454668,0.4028170286903354,0.3890805890969155,0.4043127252901713,Phoenix,Maricopa
04013,2021-06-08,0.3688750805684201,0.39419567990025906,0.3861040563809512,0.403479354961772,0.3888338210899386,0.4050352187683153,Phoenix,Maricopa
04013,2021-06-09,0.3675387616332689,0.3948797827182785,0.3858348186229653,0.40428017681425904,0.3888232577502679,0.4058864454270912,Phoenix,Maricopa
04013,2021-06-10,0.366566409931456,0.3957936605025224,0.3858146619721065,0.4052238615240889,0.3890652346132968,0.4068698739167561,Phoenix,Maricopa
04013,2021-06-11,0.3659858623814738,0.39694534406879,0.38606032178211874,0.40631392296403074,0.3895754458947279,0.4079881877764348,Phoenix,Maricopa
04013,2021-06-12,0.36582525701767465,0.39833775537915395,0.38658878691493526,0.4075504613927606,0.39036882718121896,0.4092409301007261,Phoenix,Maricopa
04013,2021-06-13,0.3661135554484263,0.3999725391822554,0.38741703117398624,0.4089327236654312,0.3914591939119684,0.4106268588730965,Phoenix,Maricopa
04013,2021-06-14,0.3668808924752419,0.4018513402267355,0.3885627436644377,0.41045995663719526,0.39285973392850526,0.4121447320770136,Phoenix,Maricopa
04013,2021-06-15,0.36815889168921734,0.40397580326123533,0.3900445561653026,0.4121314071632057,0.394580870443796,0.413793307695944,Phoenix,Maricopa
04013,2021-06-16,0.3699786789979705,0.40634618225901714,0.3918821847403248,0.41394546766475776,0.3966318843831421,0.4155706023029027,Phoenix,Maricopa
04013,2021-06-17,0.37236601669178343,0.4089571680918284,0.3940929411710535,0.4158971128277182,0.3990185621917153,0.4174716668290971,Phoenix,Maricopa
04013,2021-06-18,0.3753449268948514,0.41180206085603765,0.3966848153295921,0.417980462904096,0.4017439655500235,0.4194908107952826,Phoenix,Maricopa
04013,2021-06-19,0.3789391346159456,0.4148741606480133,0.39966501496216633,0.4201896381459004,0.40480705442427745,0.42162234372221447,Phoenix,Maricopa
04013,2021-06-20,0.3831726416930666,0.4181667675641243,0.4030418836553405,0.4225187588051408,0.40820303388167334,0.4238605751306484,Phoenix,Maricopa
04013,2021-06-21,0.3880657900826079,0.4216717789215089,0.40682494073648673,0.4249611631163587,0.4119221834381691,0.4261991848265128,Phoenix,Maricopa
04013,2021-06-22,0.3936213846238483,0.42537548092038446,0.4110179122975065,0.4275070612442251,0.4159494169018544,0.4286293337564278,Phoenix,Maricopa
04013,2021-06-23,0.39983155258845177,0.4292627569817378,0.4155983156823599,0.4301458813359437,0.4202624330674377,0.4311415531521871,Phoenix,Maricopa
04013,2021-06-24,0.4066809789323892,0.43331849052655613,0.42053672227578176,0.4328670515387175,0.424833569149503,0.433726374245584,Phoenix,Maricopa
04013,2021-06-25,0.4141474200615883,0.437527564975826,0.42580274270012536,0.43565999999975,0.4296302397639239,0.43637432826841166,Phoenix,Maricopa
04013,2021-06-26,0.4221990766462547,0.4418739359013331,0.4313647296963895,0.4385137644891925,0.43461215716048773,0.4390756798139665,Phoenix,Maricopa
04013,2021-06-27,0.43078149678088,0.4463378474780542,0.4371848854185333,0.4414158212689864,0.4397350433334994,0.44181962692155297,Phoenix,Maricopa
04013,2021-06-28,0.43982164368402504,0.4508986160317644,0.44319956427357654,0.4443532562240208,0.444949950920611,0.4445951009919788,Phoenix,Maricopa
04013,2021-06-29,0.449231066842403,0.4555355578882388,0.4493338541765968,0.447313155239185,0.45020024828447686,0.4473910334260512,Phoenix,Maricopa
04013,2021-06-30,0.45890632598002223,0.4602279893732525,0.4555085481764123,0.450282604199368,0.4554294741464804,0.4501963556245775,Phoenix,Maricopa
04013,2021-07-01,0.4687306545019267,0.4649551738657446,0.4616400039113916,0.4532488965202437,0.46057947373110897,0.45300020694127713,Phoenix,Maricopa
04013,2021-07-02,0.4785821823004941,0.46969616295731254,0.4676420513169926,0.45620015574062495,0.4655934556248532,0.45579255854151707,Phoenix,Maricopa
04013,2021-07-03,0.4883333982341215,0.4744299552927176,0.47343745976875967,0.45912471293010937,0.4704149959954015,0.458563589543576,Phoenix,Maricopa
04013,2021-07-04,0.4978498024646259,0.4791355495167211,0.4789512861090179,0.4620108991582946,0.4749935937213836,0.4613034790657328,Phoenix,Maricopa
04013,2021-07-05,0.5069906927818998,0.4837919442740844,0.4841060038670649,0.464847045494778,0.4792814092284933,0.4640024062262661,Phoenix,Maricopa
04013,2021-07-06,0.5156134571802881,0.4883790615062366,0.48882196675533,0.4676222494776525,0.4832392307448069,0.4666511584071294,Phoenix,Maricopa
04013,2021-07-07,0.5236033286579996,0.49288051634127994,0.493023021665681,0.4703286745189916,0.48683688398008496,0.46924295604497346,Phoenix,Maricopa
04013,2021-07-08,0.5308732892948363,0.49728084720398336,0.4966790629589643,0.47295925049936416,0.4900534263216366,0.4717716278401236,Phoenix,Maricopa
