date,New_York,Los_Angeles,Chicago,Houston,Miami,Seattle,Denver,Dallas,Boston,San_Francisco,mean
2023-01-15,0.6,10.9,-0.2,16.8,11.1,7.3,-0.2,15.3,0.1,10.2,7.1899999999999995
2023-01-16,1.5,11.7,4.6,20.5,15.0,6.7,-1.6,18.5,-0.7,9.8,8.6
2023-01-17,2.5,8.9,4.6,19.3,18.2,6.3,-3.4,16.8,3.0,7.9,8.41
2023-01-18,6.6,8.3,1.5,20.5,20.0,6.0,-3.7,17.7,4.7,9.1,9.069999999999999
2023-01-19,4.0,8.7,2.9,14.5,23.4,3.0,-9.1,11.2,2.6,9.0,7.019999999999999
2023-01-20,5.3,8.4,-0.2,11.3,22.4,3.3,-8.7,9.1,1.0,8.3,6.0200000000000005
2023-01-21,2.4,7.8,-1.2,11.2,22.7,1.6,-7.6,9.6,-1.0,7.8,5.33
2023-01-22,1.5,9.1,-1.0,9.7,24.3,4.2,-6.9,7.4,-0.6,9.4,5.709999999999999
2023-01-23,2.3,9.2,-3.3,8.4,24.2,3.3,-6.2,5.8,0.7,10.4,5.479999999999999
2023-01-24,2.2,9.4,-1.2,12.0,23.3,4.8,-7.0,6.0,0.5,9.7,5.970000000000001
2023-01-25,2.6,11.4,-0.3,7.8,24.5,5.8,-9.0,4.7,0.3,9.8,5.76
2023-01-26,7.0,11.0,-3.4,7.1,22.8,4.6,-6.4,4.7,7.7,11.6,6.67
2023-01-27,2.0,10.7,-4.8,8.6,19.8,6.6,-2.1,7.9,0.3,9.7,5.869999999999999
2023-01-28,4.5,10.3,-5.1,17.2,22.9,5.4,-7.5,12.8,3.4,8.7,7.26
2023-01-29,5.6,10.9,-3.3,19.1,24.2,0.6,-16.4,8.7,5.4,8.5,6.33
2023-01-30,6.1,9.3,-11.6,9.2,24.5,-0.9,-21.8,-1.4,4.9,7.1,2.54
2023-01-31,3.0,9.6,-15.8,5.0,24.5,1.7,-13.7,-2.1,-0.0,7.6,1.9799999999999998
2023-02-01,-0.9,8.5,-10.3,5.0,24.6,3.0,-9.6,-1.8,-4.1,7.9,2.2299999999999995
2023-02-02,-0.2,11.2,-5.3,5.2,23.9,3.4,-4.8,-0.1,-1.7,7.9,3.95
2023-02-03,-5.0,13.3,-14.1,7.8,24.1,5.1,-2.9,3.6,-9.1,9.9,3.2700000000000005
2023-02-04,-9.4,13.0,-3.1,8.9,21.3,7.3,-2.9,6.4,-16.1,10.8,3.62
2023-02-05,1.6,12.3,1.7,14.6,22.3,6.1,-4.3,11.8,1.3,10.4,7.780000000000001
2023-02-06,4.0,12.2,-0.1,17.4,22.1,6.5,-3.1,15.9,3.6,8.8,8.73
2023-02-07,0.4,11.0,4.9,19.2,22.4,7.3,-5.7,14.2,-2.2,9.9,8.14
2023-02-08,4.6,12.3,-0.0,17.4,23.0,5.3,-3.1,8.4,3.7,9.7,8.129999999999999
2023-02-09,5.0,14.0,3.2,11.9,23.8,6.6,-3.8,8.0,3.1,10.0,8.18
2023-02-10,10.9,14.0,0.3,10.5,24.2,7.5,-6.5,6.5,10.2,10.1,8.77
2023-02-11,3.4,12.1,-0.8,6.9,24.5,4.9,-0.5,6.2,2.4,9.0,6.81
2023-02-12,2.8,9.7,2.6,9.2,22.0,4.2,1.0,8.8,3.1,9.7,7.31
2023-02-13,6.6,10.7,4.1,13.2,18.6,5.5,2.3,12.3,3.5,10.1,8.69
2023-02-14,6.1,12.3,5.4,20.1,19.3,2.8,1.3,16.2,3.9,8.2,9.56
2023-02-15,10.4,9.8,6.2,20.6,23.7,1.5,-8.0,17.3,6.5,8.3,9.629999999999999
2023-02-16,12.5,8.1,-0.0,15.8,24.8,3.4,-10.6,7.7,12.1,8.0,8.180000000000001
2023-02-17,9.1,10.6,-6.2,6.5,24.6,5.2,-4.6,3.9,8.2,9.1,6.639999999999999
2023-02-18,0.9,11.5,0.8,7.4,23.1,5.6,-0.4,6.0,-1.6,9.1,6.24
2023-02-19,4.2,12.4,5.2,14.6,24.3,6.3,0.5,13.1,3.2,8.7,9.25
2023-02-20,8.8,14.4,1.4,20.4,23.6,7.4,2.9,19.5,9.1,10.2,11.77
2023-02-21,4.1,13.2,-0.4,21.8,23.5,4.9,4.8,21.3,2.9,9.3,10.540000000000001
2023-02-22,2.4,9.5,0.4,22.5,24.8,1.7,-8.7,20.4,2.8,6.9,8.27
2023-02-23,4.6,6.6,1.7,22.7,25.4,-1.4,-17.3,12.5,-0.7,6.3,6.039999999999999
2023-02-24,3.5,7.9,-4.7,22.0,25.1,-2.1,-9.9,7.7,-2.0,6.5,5.4
2023-02-25,-3.0,7.8,-0.5,21.8,24.3,-0.0,1.0,7.5,-8.3,6.2,5.6800000000000015
2023-02-26,2.2,6.6,0.7,22.1,23.8,3.3,3.6,15.9,-4.3,8.2,8.21
2023-02-27,1.5,8.4,7.1,22.0,23.4,1.9,2.6,17.1,-2.9,7.7,8.879999999999999
2023-02-28,0.8,9.5,3.3,20.9,24.1,2.7,1.9,17.6,0.5,8.3,8.96
2023-03-01,2.0,9.2,5.9,23.9,22.6,2.1,-2.7,19.7,0.2,7.3,9.02
2023-03-02,6.7,8.5,1.2,23.7,24.6,4.1,-1.3,20.1,4.2,8.2,10.0
2023-03-03,3.2,9.4,0.8,16.7,25.8,3.4,1.7,12.7,2.3,8.3,8.43
2023-03-04,5.2,9.6,2.4,15.7,26.4,3.4,-0.5,14.4,1.0,8.4,8.6
2023-03-05,5.4,10.1,2.1,17.2,25.2,3.5,1.4,17.8,-0.1,8.5,9.110000000000001
2023-03-06,5.8,10.7,5.6,21.0,25.3,4.0,-0.3,19.3,3.4,7.6,10.24
2023-03-07,3.4,9.8,2.2,23.3,24.9,4.0,-1.4,20.2,-0.2,8.2,9.44
2023-03-08,2.8,9.5,2.0,22.9,24.5,2.8,-0.4,15.6,1.1,8.5,8.929999999999998
2023-03-09,4.2,11.1,1.7,23.2,23.2,4.0,0.8,16.3,2.8,8.6,9.59
2023-03-10,3.3,11.8,0.6,22.2,22.9,5.4,3.1,13.2,2.6,11.0,9.61
2023-03-11,4.0,14.1,1.4,23.4,24.1,5.8,6.3,19.3,2.5,9.9,11.08
2023-03-12,3.4,14.4,0.9,22.5,24.3,3.7,1.0,15.1,1.7,12.4,9.940000000000001
2023-03-13,4.5,13.8,-1.9,16.0,25.9,6.2,2.1,10.3,3.5,12.9,9.33
2023-03-14,1.9,13.1,-3.6,14.6,23.1,5.0,5.3,10.2,2.7,12.5,8.48
2023-03-15,3.1,13.7,1.7,14.7,20.6,5.5,9.4,12.5,2.3,9.3,9.28
2023-03-16,5.6,12.8,6.0,20.8,20.7,5.1,1.3,16.9,3.6,9.4,10.219999999999999
2023-03-17,8.6,12.7,1.5,11.8,23.1,6.7,-2.3,7.9,5.6,10.6,8.62
2023-03-18,7.2,14.5,-6.8,10.1,24.3,8.9,-1.9,7.8,6.7,12.2,8.3
2023-03-19,0.9,13.6,-2.3,9.0,21.9,8.8,0.8,5.5,0.0,11.6,6.979999999999999
2023-03-20,3.2,13.1,3.1,9.4,18.3,8.6,3.7,7.9,3.0,10.0,8.030000000000001
2023-03-21,7.5,11.0,5.0,18.6,20.3,7.9,4.8,14.8,6.5,9.5,10.59
2023-03-22,7.8,9.8,6.7,22.3,22.9,7.6,2.6,22.2,5.7,10.4,11.8
2023-03-23,10.9,10.6,3.0,23.1,23.8,6.5,2.7,23.3,10.8,10.4,12.510000000000002
2023-03-24,8.3,12.1,2.4,23.6,24.6,4.4,2.4,20.9,7.0,9.3,11.500000000000002
2023-03-25,5.5,10.5,2.1,21.7,25.2,3.8,0.0,17.2,3.1,8.8,9.79
2023-03-26,9.3,10.6,2.3,19.3,25.7,4.4,-2.3,16.2,8.3,8.3,10.21
2023-03-27,7.7,11.2,1.7,21.6,25.5,5.7,-2.6,14.1,6.3,9.3,10.05
2023-03-28,6.4,12.9,2.5,20.1,25.4,9.5,-0.6,12.9,4.5,9.7,10.330000000000002
2023-03-29,5.3,11.2,1.0,15.9,23.7,8.8,1.2,12.8,3.9,8.8,9.26
2023-03-30,3.0,9.7,2.6,20.5,22.9,7.0,5.5,17.9,1.5,8.7,9.93
2023-03-31,6.1,10.5,13.7,24.1,24.6,6.2,4.5,22.4,2.8,9.7,12.459999999999999
2023-04-01,14.8,13.1,4.2,23.4,25.5,5.8,6.6,16.9,10.3,10.0,13.059999999999997
2023-04-02,6.5,11.8,4.9,22.1,25.0,4.3,9.6,17.9,5.6,10.4,11.809999999999999
2023-04-03,7.3,11.8,7.7,24.8,25.6,4.1,7.3,24.6,4.8,8.6,12.659999999999998
2023-04-04,13.3,10.6,10.6,24.8,26.2,4.7,-1.1,24.0,8.8,8.3,13.020000000000001
2023-04-05,11.5,11.2,15.0,22.0,26.4,5.7,-1.5,17.4,5.5,9.0,12.219999999999999
2023-04-06,16.6,12.9,4.8,16.6,26.0,7.7,1.5,12.2,8.9,9.4,11.660000000000002
2023-04-07,10.8,13.6,3.5,15.3,25.5,9.3,5.9,12.8,9.3,11.5,11.75
2023-04-08,5.9,13.6,6.9,16.3,25.8,7.5,9.4,15.1,4.4,11.1,11.6
2023-04-09,6.3,14.9,10.1,18.9,24.1,9.3,10.3,16.9,5.1,12.5,12.839999999999998
2023-04-10,9.2,15.1,12.2,18.1,21.8,7.4,12.5,17.5,8.6,11.6,13.4
2023-04-11,15.0,14.2,15.7,18.8,21.9,6.4,15.9,17.3,14.6,12.4,15.220000000000002
2023-04-12,20.3,13.9,18.3,17.7,22.4,6.3,16.8,17.9,16.2,10.5,16.029999999999998
2023-04-13,22.1,13.5,18.6,18.3,24.2,6.0,17.4,19.1,19.7,10.4,16.93
2023-04-14,21.9,13.5,17.1,21.1,25.2,6.7,5.8,20.3,17.9,9.8,15.930000000000001
2023-04-15,17.3,13.7,20.2,22.2,25.9,7.1,5.0,22.2,11.2,10.0,15.479999999999999
2023-04-16,15.6,13.7,8.7,18.2,24.6,7.2,6.2,15.4,11.6,10.1,13.13
2023-04-17,14.4,13.7,2.1,16.7,24.1,6.0,11.2,18.1,11.4,10.4,12.810000000000002
2023-04-18,10.9,14.6,5.5,19.4,22.3,5.4,13.3,19.2,10.8,9.9,13.13
2023-04-19,10.3,14.1,9.7,22.8,23.2,5.6,8.9,22.0,8.1,10.6,13.529999999999998
2023-04-20,10.4,16.8,17.9,22.3,24.5,5.7,3.6,21.8,8.6,11.2,14.279999999999998
2023-04-21,13.1,21.8,10.4,22.2,23.8,7.6,3.2,18.6,7.8,13.6,14.209999999999999
2023-04-22,14.3,21.1,5.1,19.5,24.6,9.0,1.1,16.5,8.5,13.4,13.309999999999999
2023-04-23,14.4,18.2,3.3,16.2,24.1,10.0,4.1,11.4,9.7,12.9,12.43
2023-04-24,11.1,16.1,5.2,17.3,23.5,9.0,7.9,13.8,9.3,12.3,12.55
2023-04-25,10.2,16.1,4.5,19.4,23.8,9.1,7.6,16.2,8.9,11.7,12.75
2023-04-26,9.9,17.3,4.3,21.1,24.0,9.9,7.0,17.1,8.2,11.1,12.990000000000004
2023-04-27,10.5,16.2,8.2,20.6,25.1,10.8,9.5,16.7,9.6,11.7,13.889999999999997
2023-04-28,9.8,15.3,8.1,20.6,25.4,12.4,7.6,16.0,9.0,11.3,13.55
2023-04-29,10.7,15.6,8.6,17.3,26.6,15.4,12.6,15.1,9.0,10.6,14.15
2023-04-30,12.8,15.5,5.5,19.4,25.7,11.9,11.9,18.6,10.8,12.1,14.420000000000002
2023-05-01,12.4,15.1,5.1,21.3,23.2,10.9,12.9,17.5,13.9,11.3,14.360000000000003
2023-05-02,10.2,13.5,7.0,21.5,24.3,12.5,12.8,19.4,9.8,10.8,14.180000000000001
2023-05-03,9.3,13.2,5.8,22.4,24.7,13.7,15.7,20.5,8.6,11.7,14.559999999999999
2023-05-04,10.2,13.3,10.6,22.4,24.6,10.7,14.3,21.7,7.8,11.6,14.719999999999999
2023-05-05,11.5,13.8,16.3,25.9,25.2,9.3,14.8,25.9,9.8,11.9,16.44
2023-05-06,14.3,13.9,17.7,26.4,25.9,10.7,13.7,25.7,14.8,12.3,17.540000000000003
2023-05-07,16.4,14.9,16.5,25.0,24.8,11.2,13.0,24.5,17.0,11.7,17.5
2023-05-08,18.0,15.9,9.3,23.8,25.5,11.5,13.4,24.9,16.4,12.3,17.1
2023-05-09,13.9,15.6,9.6,23.0,26.3,11.6,14.6,23.9,10.6,12.3,16.14
2023-05-10,14.3,15.9,12.3,21.9,26.4,12.3,12.3,21.8,14.0,12.2,16.34
2023-05-11,17.8,15.7,16.4,23.5,26.9,13.2,9.6,21.5,17.8,12.5,17.490000000000002
2023-05-12,21.2,15.9,15.7,24.3,27.0,14.8,11.7,23.2,20.3,13.2,18.729999999999997
2023-05-13,21.7,17.5,12.8,23.5,26.5,16.9,11.9,23.0,20.1,14.5,18.84
2023-05-14,17.4,17.9,11.8,23.1,26.5,19.9,11.3,21.3,13.9,14.0,17.71
2023-05-15,17.5,17.1,10.8,22.5,25.3,20.8,11.9,23.3,16.9,13.6,17.970000000000002
2023-05-16,20.3,16.8,14.9,22.9,25.8,17.3,14.9,21.8,20.8,13.9,18.940000000000005
2023-05-17,14.6,16.9,9.4,23.9,26.5,17.0,16.2,21.5,11.4,13.4,17.080000000000002
2023-05-18,11.1,17.5,13.3,24.2,26.0,17.9,13.2,22.9,10.6,13.2,16.99
2023-05-19,14.9,17.1,17.0,25.7,25.4,16.1,12.0,24.2,13.9,13.5,17.979999999999997
2023-05-20,15.8,18.1,12.5,25.5,26.8,17.0,13.5,21.3,15.9,12.9,17.93
2023-05-21,17.1,18.4,16.3,23.0,26.7,13.6,15.6,20.3,18.1,13.1,18.22
2023-05-22,16.6,17.9,17.0,23.8,26.8,13.2,16.7,21.9,12.9,13.1,17.990000000000002
2023-05-23,14.4,17.5,19.3,24.3,25.4,13.1,16.7,23.2,12.2,13.4,17.949999999999996
2023-05-24,15.6,17.3,13.3,24.3,24.7,14.8,15.2,23.2,14.9,13.0,17.630000000000003
2023-05-25,14.5,17.3,10.2,24.5,24.6,15.8,15.7,23.6,13.7,13.1,17.299999999999997
2023-05-26,16.1,16.3,12.4,25.2,23.4,17.6,14.6,24.8,13.4,13.3,17.71
2023-05-27,17.1,15.8,14.4,24.9,24.3,16.2,16.4,25.3,17.2,12.9,18.45
2023-05-28,17.7,16.3,16.5,24.5,26.3,14.0,16.4,24.6,22.1,12.7,19.109999999999996
2023-05-29,18.3,17.3,17.2,24.2,25.8,14.1,17.7,23.8,15.9,13.7,18.8
2023-05-30,15.4,17.2,19.3,24.4,25.5,12.7,17.7,23.3,14.0,13.8,18.330000000000005
2023-05-31,16.1,16.4,22.7,24.8,24.5,12.6,17.3,25.7,17.8,12.8,19.07
2023-06-01,19.5,17.2,23.5,25.7,25.4,13.3,15.8,26.5,23.0,13.4,20.330000000000002
2023-06-02,22.3,17.7,21.2,26.1,24.2,14.4,15.4,26.8,22.5,13.8,20.440000000000005
2023-06-03,18.1,17.1,19.4,26.2,24.5,14.7,12.6,24.1,11.5,14.0,18.22
2023-06-04,15.4,17.4,18.7,24.7,24.9,14.2,13.1,23.0,10.5,14.0,17.59
2023-06-05,17.9,16.7,19.2,23.2,25.0,14.3,14.4,23.7,12.9,13.6,18.089999999999996
2023-06-06,19.4,17.2,17.2,24.2,24.3,16.9,15.0,24.5,17.2,15.2,19.109999999999996
2023-06-07,18.6,17.2,15.6,24.7,25.1,19.3,15.5,24.4,15.2,15.2,19.08
2023-06-08,16.7,17.4,15.9,24.8,25.9,17.7,16.8,24.8,14.2,14.6,18.88
2023-06-09,16.8,17.4,18.4,26.6,25.5,13.7,17.0,27.2,13.5,13.6,18.97
2023-06-10,19.1,17.3,22.3,26.9,25.9,13.6,16.3,27.6,14.6,12.8,19.64
2023-06-11,21.3,17.8,13.7,28.4,25.9,15.2,14.6,27.4,18.8,13.8,19.690000000000005
2023-06-12,20.9,17.8,13.5,28.5,26.0,17.8,13.6,25.6,20.6,15.0,19.93
2023-06-13,20.7,17.6,15.6,28.5,27.6,15.7,13.0,23.6,18.6,14.5,19.54
2023-06-14,18.4,17.2,15.7,29.7,27.5,14.4,15.8,24.2,19.0,13.9,19.580000000000002
2023-06-15,20.4,18.1,16.1,30.6,27.7,15.0,15.3,26.6,19.3,14.2,20.330000000000002
2023-06-16,19.1,19.2,13.1,30.5,29.3,15.9,13.0,28.7,21.5,14.8,20.51
2023-06-17,19.9,19.7,16.6,30.1,26.7,13.7,13.7,27.2,16.8,14.5,19.89
2023-06-18,21.4,19.1,20.2,30.5,26.4,11.4,18.1,27.3,16.8,15.6,20.68
2023-06-19,20.4,19.2,20.6,31.1,26.4,12.2,21.5,27.2,15.7,14.5,20.879999999999995
2023-06-20,19.3,19.5,18.6,31.4,26.0,12.7,20.1,29.7,15.9,14.6,20.779999999999998
2023-06-21,18.7,19.9,20.4,29.2,26.5,14.4,18.6,30.1,16.1,13.7,20.759999999999998
2023-06-22,18.1,17.8,20.5,28.9,26.8,16.0,18.2,28.0,15.8,14.1,20.42
2023-06-23,19.8,18.0,21.1,28.0,27.0,17.6,19.6,27.4,19.2,14.5,21.22
2023-06-24,21.6,18.5,23.2,30.7,26.6,15.7,19.2,30.1,21.7,13.6,22.089999999999996
2023-06-25,22.9,18.4,23.8,31.2,26.3,16.6,18.8,31.6,23.3,13.5,22.64
2023-06-26,21.7,18.7,20.9,30.8,26.6,17.3,20.7,32.3,22.0,13.6,22.46
2023-06-27,21.7,18.8,18.4,31.0,26.8,17.2,22.9,31.9,21.7,13.8,22.42
2023-06-28,22.7,18.5,19.8,30.7,27.7,18.7,20.4,31.5,21.4,13.2,22.46
2023-06-29,22.3,18.9,23.6,30.7,26.9,19.1,19.9,31.7,22.1,13.7,22.889999999999997
2023-06-30,22.9,19.7,24.8,30.5,27.3,18.4,17.0,31.1,22.0,14.7,22.839999999999996
2023-07-01,22.5,20.2,22.2,30.6,27.1,17.9,18.8,29.8,20.5,15.3,22.490000000000002
2023-07-02,24.5,20.3,18.4,29.0,27.7,17.8,20.0,27.0,21.1,16.4,22.22
2023-07-03,25.4,20.0,20.1,29.0,28.1,18.5,22.0,28.8,22.3,14.9,22.910000000000004
2023-07-04,24.7,19.3,24.1,28.9,28.0,20.8,20.1,28.2,21.7,14.5,23.029999999999998
2023-07-05,26.2,18.7,24.0,28.6,29.0,21.9,16.8,30.6,25.1,14.7,23.56
2023-07-06,25.8,18.6,19.9,27.2,28.3,21.7,18.1,29.7,26.6,14.5,23.04
2023-07-07,25.2,19.1,20.0,27.0,27.9,18.6,17.6,29.7,25.2,14.0,22.429999999999996
2023-07-08,25.3,18.7,18.4,28.0,27.7,17.9,18.6,30.0,23.7,13.9,22.22
2023-07-09,23.1,19.3,20.8,29.4,28.1,17.8,19.4,28.2,22.6,13.9,22.259999999999998
2023-07-10,24.2,20.7,22.8,29.8,28.9,17.1,22.1,27.1,21.6,14.8,22.91
2023-07-11,24.8,22.5,21.0,30.3,29.8,18.0,23.8,28.4,23.8,14.6,23.700000000000003
2023-07-12,26.7,24.2,19.7,31.0,29.6,18.1,24.0,32.1,26.0,14.1,24.549999999999997
2023-07-13,26.8,24.2,19.0,31.0,28.4,18.4,23.9,32.2,25.5,15.8,24.520000000000003
2023-07-14,24.3,24.0,23.8,31.0,27.3,20.0,21.7,33.2,24.2,14.9,24.44
2023-07-15,24.8,22.8,23.2,31.5,29.0,20.6,20.8,31.9,24.7,15.0,24.43
2023-07-16,23.8,23.1,22.6,31.0,29.3,20.0,22.8,28.3,23.1,16.1,24.01
2023-07-17,25.5,23.7,20.6,30.9,28.2,19.0,25.1,31.4,26.2,16.3,24.69
2023-07-18,24.8,24.1,19.6,31.1,28.5,18.5,25.6,33.8,24.8,14.8,24.560000000000002
2023-07-19,22.8,24.3,21.0,31.3,28.3,20.5,24.1,33.4,24.5,14.1,24.43
2023-07-20,24.1,24.3,23.2,30.7,29.5,21.8,20.7,32.9,22.4,15.6,24.520000000000003
2023-07-21,24.2,23.5,20.2,29.8,28.4,19.5,20.6,32.6,22.1,17.1,23.799999999999997
2023-07-22,23.4,22.9,22.0,31.4,28.8,19.8,22.1,29.5,22.9,17.5,24.03
2023-07-23,23.9,22.7,22.0,29.2,29.7,19.8,24.1,28.8,23.7,16.9,24.080000000000002
2023-07-24,24.2,24.1,22.8,29.8,29.2,18.0,25.0,31.3,23.9,15.7,24.4
2023-07-25,23.0,25.5,24.7,29.7,29.6,17.1,25.2,32.6,22.9,16.9,24.72
2023-07-26,24.0,26.6,25.9,29.8,28.0,17.2,24.0,32.7,25.3,15.4,24.89
2023-07-27,27.2,26.1,25.1,29.2,27.0,18.4,24.3,32.6,26.2,15.6,25.17
2023-07-28,27.6,24.2,25.5,29.3,27.8,18.9,23.6,32.9,26.9,16.0,25.270000000000003
2023-07-29,27.6,24.6,21.7,29.8,29.3,18.4,22.8,32.9,25.1,15.5,24.770000000000003
2023-07-30,21.8,24.8,20.6,30.9,28.3,18.4,24.7,33.2,19.4,15.7,23.779999999999998
2023-07-31,22.6,26.4,20.9,31.8,28.4,18.5,23.7,34.4,20.9,15.8,24.34
2023-08-01,21.8,25.7,22.8,31.0,27.5,19.1,22.0,35.1,19.5,14.5,23.9
2023-08-02,20.9,23.9,23.2,31.2,27.8,19.6,21.6,35.7,18.6,14.9,23.74
2023-08-03,21.5,22.2,23.0,31.2,27.4,20.0,21.4,35.5,20.9,14.3,23.740000000000002
2023-08-04,23.0,22.1,22.7,31.6,27.5,20.3,21.7,35.1,20.6,15.1,23.97
2023-08-05,24.5,23.2,20.9,32.0,28.8,19.5,21.5,35.7,21.7,17.0,24.48
2023-08-06,24.1,23.5,19.7,32.1,29.5,20.8,18.0,35.1,21.9,19.2,24.39
2023-08-07,24.1,23.2,20.3,32.0,30.0,20.3,18.6,34.7,20.9,17.8,24.19
2023-08-08,23.7,23.2,21.9,32.0,29.2,19.5,19.5,34.1,23.1,15.9,24.21
2023-08-09,24.3,23.0,21.7,32.2,28.8,19.3,19.9,35.0,23.2,15.6,24.3
2023-08-10,21.9,22.0,22.1,32.4,29.7,18.8,22.1,35.5,22.3,15.7,24.25
2023-08-11,23.3,21.6,22.7,32.4,30.5,19.0,22.4,35.7,22.1,15.7,24.54
2023-08-12,22.7,22.2,23.1,32.7,29.7,19.8,23.3,35.3,22.1,15.7,24.66
2023-08-13,25.3,21.9,20.6,32.0,29.5,21.7,19.7,35.1,24.4,15.2,24.54
2023-08-14,24.5,22.3,20.3,32.1,30.7,23.7,19.5,33.6,23.7,15.5,24.589999999999996
2023-08-15,23.8,23.2,18.7,33.3,28.9,24.3,21.9,29.9,20.3,15.3,23.960000000000004
2023-08-16,22.8,25.2,20.1,31.4,28.5,24.0,24.8,29.0,19.8,16.5,24.21
2023-08-17,22.9,23.5,20.8,31.4,28.4,23.4,24.8,33.4,19.4,16.9,24.490000000000002
2023-08-18,23.5,22.3,18.4,31.8,27.5,18.8,26.2,36.2,21.5,17.5,24.369999999999997
2023-08-19,20.6,21.6,20.9,31.8,27.8,18.3,24.5,35.5,19.3,16.7,23.7
2023-08-20,22.6,22.9,23.5,33.4,28.3,19.7,25.1,35.6,22.1,18.0,25.119999999999997
2023-08-21,25.1,21.1,21.5,32.4,29.5,18.1,28.3,34.7,23.5,19.6,25.38
2023-08-22,21.8,21.2,23.4,31.3,29.6,17.4,27.3,34.6,20.5,19.5,24.660000000000004
2023-08-23,20.4,21.4,29.6,32.3,28.5,17.3,25.9,34.6,18.9,21.2,25.009999999999998
2023-08-24,21.3,20.2,30.1,32.8,28.8,17.7,24.5,35.3,19.7,19.4,24.979999999999997
2023-08-25,23.4,19.9,21.9,32.0,28.1,19.2,18.8,36.1,19.9,17.1,23.639999999999997
2023-08-26,24.6,20.7,20.5,32.2,28.1,20.6,18.9,36.7,23.3,16.5,24.21
2023-08-27,23.1,23.1,18.5,33.1,28.3,20.6,20.1,31.5,19.5,17.9,23.57
2023-08-28,21.5,25.1,20.0,31.3,28.8,18.4,18.7,30.0,19.2,18.5,23.15
2023-08-29,22.6,25.0,21.0,31.4,28.2,16.8,19.3,30.3,20.2,20.0,23.48
2023-08-30,24.2,25.0,16.9,30.9,29.0,17.9,21.6,31.1,22.1,20.2,23.889999999999997
2023-08-31,20.3,22.5,18.1,30.7,28.5,17.2,23.4,30.4,18.5,17.0,22.66
2023-09-01,18.7,22.1,20.2,30.9,28.5,17.1,24.7,30.5,17.2,16.5,22.639999999999997
2023-09-02,19.8,21.7,23.5,30.2,27.8,18.6,24.2,29.8,19.5,18.4,23.35
2023-09-03,25.3,21.8,26.7,30.4,28.6,17.9,21.9,28.9,23.3,16.7,24.15
2023-09-04,26.9,20.1,27.1,29.7,28.6,15.3,22.4,31.1,23.1,16.0,24.03
2023-09-05,28.1,20.1,27.2,30.4,28.7,15.3,19.5,33.1,24.6,16.6,24.36
2023-09-06,28.8,21.4,24.4,31.1,28.0,16.3,20.4,33.8,25.7,16.6,24.65
2023-09-07,27.5,21.3,19.2,31.7,27.8,16.3,21.1,34.8,27.0,15.8,24.25
2023-09-08,25.0,24.0,17.3,31.0,27.7,16.1,21.4,34.8,24.8,16.1,23.82
2023-09-09,23.6,26.4,17.7,29.8,26.5,16.4,20.5,29.8,23.3,16.5,23.050000000000004
2023-09-10,21.8,26.0,18.8,29.6,28.6,18.4,16.2,28.4,21.9,16.6,22.63
2023-09-11,22.8,25.4,17.8,28.4,29.0,17.0,14.9,27.6,21.4,17.5,22.18
2023-09-12,23.0,23.2,15.9,29.6,29.0,16.0,14.6,25.8,22.0,16.4,21.55
2023-09-13,22.1,21.1,14.9,29.0,28.4,16.9,16.6,24.4,20.6,16.6,21.06
2023-09-14,20.1,20.6,15.7,26.2,27.2,16.1,14.4,22.8,19.4,16.1,19.860000000000003
2023-09-15,17.2,20.0,17.5,25.8,27.5,16.8,13.2,23.6,16.6,16.7,19.49
2023-09-16,18.9,20.2,16.7,26.0,27.9,16.2,13.5,24.3,17.1,17.3,19.81
2023-09-17,18.4,20.2,15.6,26.9,28.0,15.8,16.0,25.7,18.7,17.0,20.229999999999997
2023-09-18,18.7,20.4,15.4,26.4,27.5,15.7,17.9,26.7,17.7,17.3,20.369999999999997
2023-09-19,17.7,19.6,16.0,26.5,26.8,14.4,17.8,28.4,18.4,15.4,20.1
2023-09-20,17.2,20.0,19.7,28.0,26.7,13.6,16.4,28.1,17.4,15.8,20.29
2023-09-21,16.8,19.1,19.5,28.9,25.6,13.5,16.3,28.2,16.2,16.0,20.009999999999998
2023-09-22,17.2,19.2,20.1,28.8,25.5,15.2,17.3,29.4,15.2,16.1,20.4
2023-09-23,15.0,19.8,19.2,29.3,25.7,14.1,16.3,30.1,14.7,15.4,19.96
2023-09-24,17.1,19.5,17.6,29.6,26.6,14.0,15.1,30.1,15.7,16.1,20.139999999999997
2023-09-25,15.9,19.1,18.3,26.4,26.8,14.6,16.0,26.3,15.1,18.0,19.65
2023-09-26,15.0,20.1,18.2,26.8,27.0,13.3,16.9,27.5,13.5,18.6,19.689999999999998
2023-09-27,13.6,20.7,17.7,26.2,25.9,12.9,18.9,27.7,12.8,17.5,19.39
2023-09-28,14.3,19.5,17.4,27.1,26.8,12.2,19.5,28.9,13.4,17.2,19.630000000000003
2023-09-29,15.0,19.6,17.6,27.8,27.3,11.1,18.3,29.1,13.5,16.7,19.599999999999998
2023-09-30,16.3,18.2,19.4,28.7,27.3,11.4,18.3,29.0,15.0,16.2,19.979999999999997
2023-10-01,18.9,16.5,19.8,28.5,26.7,11.5,20.7,27.5,16.0,15.8,20.19
2023-10-02,19.6,16.4,20.5,28.0,26.6,12.0,18.4,27.2,16.0,15.7,20.04
2023-10-03,19.3,19.5,21.3,25.6,27.2,13.0,13.9,27.3,18.6,15.8,20.15
